utterance_id	speaker	contrast	word	label	text
jp_S010_c01_02	S010	01_にじ	虹	0	虹のポスターがある
jp_S010_c02_01	S010	02_あめ	飴	0	飴が好きです
jp_S010_c02_02	S010	02_あめ	雨	1	雨が好きです
jp_S010_c03_01	S010	03_はし	端	0	端を持っています
jp_S010_c03_02	S010	03_はし	箸	1	箸を持っています
jp_S010_c04_01	S010	04_はし	橋	2	橋が長いです
jp_S010_c04_02	S010	04_はし	箸	1	箸が長いです
jp_S010_c05_01	S010	05_かき	柿	0	柿を見ました
jp_S010_c05_02	S010	05_かき	下記	1	下記を見ました
jp_S010_c06_01	S010	06_いし	石	2	石が固いです
jp_S010_c06_02	S010	06_いし	意志	1	意志が固いです
jp_S010_c07_01	S010	07_きが	気が	0	気が多いですね
jp_S010_c07_02	S010	07_きが	木が	1	木が多いですね
jp_S010_c08_01	S010	08_はなが	鼻が	0	鼻が高いです
jp_S010_c08_02	S010	08_はなが	花が	2	花が高いです
jp_S010_c09_01	S010	09_さけ	酒	0	酒がいいです
jp_S010_c09_02	S010	09_さけ	鮭	1	鮭がいいです
jp_S010_c10_01	S010	10_りょうしん	両唇	0	両唇が大切だ
jp_S010_c10_02	S010	10_りょうしん	両親	1	両親が大切だ
jp_S010_c11_01	S010	11_しめい	指名	0	指名を確認しました
jp_S010_c11_02	S010	11_しめい	氏名	1	氏名を確認しました
jp_S010_c12_01	S010	12_にほん	日本	2	日本があります
jp_S010_c12_02	S010	12_にほん	二本	1	二本があります
jp_S010_c13_01	S010	13_いけん	違憲	0	違憲と聞きました
jp_S010_c13_02	S010	13_いけん	意見	1	意見と聞きました
jp_S010_c14_01	S010	14_かう	買う	0	買う予定だ
jp_S010_c14_02	S010	14_かう	飼う	1	飼う予定だ
jp_S010_c15_01	S010	15_きる	着る	0	着るのが嫌だ
jp_S010_c15_02	S010	15_きる	切る	1	切るのが嫌だ
jp_S010_c16_01	S010	16_かえる	変える	0	変えるはずだ
jp_S010_c16_02	S010	16_かえる	帰る	1	帰るはずだ
jp_S010_c17_01	S010	17_かって	買って	0	買ってしまった
jp_S010_c17_02	S010	17_かって	勝って	1	勝ってしまった
jp_S010_c18_01	S010	18_きて	着て	0	着てください
jp_S010_c18_02	S010	18_きて	来て	1	来てください
jp_S010_c19_01	S010	19_よんで	呼んで	0	呼んでいる
jp_S010_c19_02	S010	19_よんで	読んで	1	読んでいる
jp_S010_c20_01	S010	20_いつか	五日	0	五日です
jp_S010_c20_02	S010	20_いつか	いつか	1	いつかです
jp_S010_c21_01	S010	21_きって	切手	0	切手ください
jp_S010_c21_02	S010	21_きって	切って	1	切ってください
jp_S010_c22_01	S010	22_あつい	厚い	0	厚いベーコンですね
jp_S010_c22_02	S010	22_あつい	熱い	2	熱いベーコンですね
jp_S010_c23_01	S010	23_はく	履く	0	履くのが大変だ
jp_S010_c23_02	S010	23_はく	掃く	1	掃くのが大変だ
jp_S010_c24_01	S010	24_にじ	虹	0	今日の虹が楽しみです
jp_S010_c24_02	S010	24_にじ	二時	1	今日の二時が楽しみです
jp_S010_c25_01	S010	25_あめ	飴	0	この飴が好きです
jp_S010_c25_02	S010	25_あめ	雨	1	この雨が好きです
jp_S010_c26_01	S010	26_はし	端	0	端を触ってください
jp_S010_c26_02	S010	26_はし	箸	1	箸を触ってください
jp_S010_c27_01	S010	27_はし	橋	2	古い橋が壊れました
jp_S010_c27_02	S010	27_はし	箸	1	古い箸が壊れました
jp_S010_c28_01	S010	28_かき	牡蠣	1	美味しい牡蠣を食べました
jp_S010_c28_02	S010	28_かき	柿	0	美味しい柿を食べました
jp_S010_c29_01	S010	29_いし	石	2	近所の石を探しています
jp_S010_c29_02	S010	29_いし	医師	1	近所の医師を探しています
jp_S010_c30_01	S010	30_きです	気です	0	いい気ですね
jp_S010_c30_02	S010	30_きです	木です	1	いい木ですね
jp_S010_c31_01	S010	31_はなを	鼻を	0	彼の鼻を隠す
jp_S010_c31_02	S010	31_はなを	花を	2	彼の花を隠す
jp_S010_c32_01	S010	32_さけ	酒	0	今夜の酒を出す
jp_S010_c32_02	S010	32_さけ	鮭	1	今夜の鮭を出す
jp_S010_c33_01	S010	33_りょうしん	両唇	0	最近両唇を痛めている
jp_S010_c33_02	S010	33_りょうしん	良心	1	最近良心を痛めている
jp_S010_c34_01	S010	34_しめい	指名	0	彼の指名に応える
jp_S010_c34_02	S010	34_しめい	使命	1	彼の使命に応える
jp_S010_c35_01	S010	35_にほん	日本	2	結局日本のを買うことになった
jp_S010_c35_02	S010	35_にほん	二本	1	結局二本のを買うことになった
jp_S010_c36_01	S010	36_いけん	違憲	0	それは違憲と言うの
jp_S010_c36_02	S010	36_いけん	意見	1	それは意見と言うの
jp_S010_c37_01	S010	37_かう	買う	0	ここで買う決心をした
jp_S010_c37_02	S010	37_かう	飼う	1	ここで飼う決心をした
jp_S010_c38_01	S010	38_きる	着る	0	一人で着る練習をする
jp_S010_c38_02	S010	38_きる	切る	1	一人で切る練習をする
jp_S010_c39_01	S010	39_かえる	変える	0	すぐに変えるつもりです
jp_S010_c39_02	S010	39_かえる	帰る	1	すぐに帰るつもりです
jp_S010_c40_01	S010	40_かって	買って	0	そこで買ってほしいです
jp_S010_c40_02	S010	40_かって	勝って	1	そこで勝ってほしいです
jp_S010_c41_01	S010	41_きて	着て	0	時間をかけて着て怒られた
jp_S010_c41_02	S010	41_きて	来て	1	時間をかけて来て怒られた
jp_S010_c42_01	S010	42_よんで	呼んで	0	名前を呼んで驚いた
jp_S010_c42_02	S010	42_よんで	読んで	1	名前を読んで驚いた
jp_S010_c43_01	S010	43_いつか	五日	0	来月の五日を待つ
jp_S010_c43_02	S010	43_いつか	いつか	1	来月のいつかを待つ
jp_S010_c44_01	S010	44_きって	切手	0	まずは切手ください
jp_S010_c44_02	S010	44_きって	切って	1	まずは切ってください
jp_S010_c45_01	S010	45_あつい	厚い	0	かなり厚いようです
jp_S010_c45_02	S010	45_あつい	暑い	2	かなり暑いようです
jp_S010_c46_01	S010	46_はく	履く	0	毎日履く習慣がある
jp_S010_c46_02	S010	46_はく	掃く	1	毎日掃く習慣がある
